Checked,Protein_FDR_Confidence,Master,Accession,Description,q-value,Sum_PEP_Score,Coverage_percent,Peptides,PSMs,UniquePeptides,Aas,MW,calc_pI,Score_Sequest_HT,Num_Peptides,RazorPeptides,Abundance_cp1,Abundance_cp2,Abundance_mt1,Abundance_mt2,Abundance_lf1,Abundance_lf2,Found_cp1,Found_cp2,Found_mt1,Found_mt2,Found_lf1,Found_lf2,ProteinGroups,Modifications
FALSE,High,Master Protein,transcript/128834.p1,transcript/128834.p1,0,172.323,46,8,34,4,283,30.2,9.26,124.87,8,4,2023570.688,2648021.063,52424658.64,61255284.89,272032176.6,203954317.3,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/90759.p1,transcript/90759.p1,0,172.074,35,23,77,4,688,77.3,8.56,191.51,23,0,11764702.89,12198369.69,13888015.5,34037060,15918955,14164721,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/26795.p1,transcript/26795.p1,0,171.752,22,20,52,20,1006,113.6,6.28,137.48,20,0,63690015.34,34622682.69,29836492.31,30312859.06,89827713.38,140582258.5,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/132260.p1,transcript/132260.p1,0,171.449,62,16,46,4,312,34.4,9.48,122.77,16,11,89492084.8,101858366,68526939.33,269616769.4,155187536,167044187.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/133630.p1,transcript/133630.p1,0,171.177,38,17,37,6,426,46.5,8.94,106.21,17,9,14034175.13,12675353.56,356535814.5,474587336.2,31834130.22,28009515.81,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/98533.p1,transcript/98533.p1,0,171.046,36,15,42,9,622,67.6,6.96,142.04,15,6,91354697.22,68960303.03,26510699.75,44949591.75,128017770.1,129442821,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/127630.p1,transcript/127630.p1,0,170.873,35,14,25,2,397,43.7,6.68,80.68,14,11,1352249.359,1588144.359,737580858.6,881919700.4,45959354.75,31717074.66,Not Found,Not Found,High,High,Peak Found,Not Found,1,
FALSE,High,Master Protein,transcript/109144.p1,transcript/109144.p1,0,170.808,34,16,30,3,441,50,9.42,93.87,16,0,3978185.25,1787499.25,7472612.875,12415414,1865040.25,2487893.375,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/114760.p1,transcript/114760.p1,0,170.612,71,10,53,10,112,11.9,9.73,192.18,10,0,13453415.69,6402211.828,2421800219,3028558934,221136989.4,213530159,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/128911.p1,transcript/128911.p1,0,170.601,38,12,47,2,343,37.8,8.84,154.05,12,12,126603487.2,105724120.9,49617116,69399492.63,115493528.6,118824276.8,High,High,Peak Found,Not Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/143140.p1,transcript/143140.p1,0,170.541,46,10,113,2,254,27.1,8.76,321.57,10,0,178869122,185557930.4,4242413.125,3170218.375,160456206.3,204810311,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/100966.p1,transcript/100966.p1,0,170.485,38,22,78,3,567,63.4,7.65,179.93,22,20,83440833.52,56876643.13,161266772.2,211813753.1,180334033.4,165070231.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/142957.p1,transcript/142957.p1,0,170.37,45,14,58,2,208,23.3,9.35,179.91,14,13,52982452.13,104750490,325415137.7,444212058.4,866654136.3,785994055,Peak Found,Peak Found,Peak Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/146128.p1,transcript/146128.p1,0,170.246,51,12,62,6,174,18.6,10.62,231.3,12,6,197370736.2,126756981.6,1663205254,2508508669,1066148984,1505129688,High,High,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,transcript/127002.p1,transcript/127002.p1,0,170.011,39,16,56,2,354,39.2,4.96,148.73,16,14,344938335.5,368620571.4,33205661.63,75887305,139405468.4,188158622.4,High,High,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/128891.p1,transcript/128891.p1,0,169.95,54,16,29,5,397,43.7,7.61,107.31,16,10,9876604.969,5807543.875,123532526.1,171398298.5,28535897.38,36332435.13,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/32889.p1,transcript/32889.p1,0,169.943,27,21,33,19,893,102,7.78,93.08,21,2,15796313.59,5146237.984,53247674.61,35317294.88,163054433.9,131472279,Peak Found,Peak Found,Peak Found,High,High,High,1,
FALSE,High,Master Protein,transcript/134797.p1,transcript/134797.p1,0,169.714,47,12,33,7,309,34.5,6.99,105.08,12,6,47639681.97,38823369.66,38910509.5,18758594.88,80620254.81,84220918.38,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/63158.p1,transcript/63158.p1,0,169.579,34,22,49,6,801,88.8,5.81,145.88,22,15,33556094.14,21252123.31,28976748.72,19810422.63,155197934.4,123182848.4,High,High,Peak Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/104632.p1,transcript/104632.p1,0,169.485,41,15,32,4,449,50.6,6.83,117.14,15,9,19657327.59,15108906.63,187358803.3,235249610.4,24246277.69,49097696.74,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,transcript/17765.p1,transcript/17765.p1,0,169.268,24,26,49,26,1188,129.6,9.35,119.6,26,0,27808105.82,5647847.238,114691358,267284825.3,202645444.3,191255734.5,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/149092.p1,transcript/149092.p1,0,169.153,34,5,37,5,123,14.1,9.88,159.76,5,0,27037779.28,19533331.11,895582589.3,1343295118,46173755.34,44208116.38,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/139245.p1,transcript/139245.p1,0,169.093,46,16,51,4,326,37.1,4.98,134.03,16,0,266174.7813,,10810662,5115174,15437137.25,17308952.75,Peak Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/121694.p1,transcript/121694.p1,0,168.861,31,13,42,3,464,51,5.59,117.6,13,0,28768860.03,28081577,1497080.875,5090894.5,14984901.38,21425038.5,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/138315.p1,transcript/138315.p1,0,168.652,54,11,63,11,230,24.3,9.77,180.14,11,0,276324271.8,229273815.8,33783056.75,88316986.75,1285222868,1544028622,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/132934.p1,transcript/132934.p1,0,168.422,47,16,47,2,385,43.4,7.84,141.18,16,16,65845255.75,52234195.05,6923243.063,16465951.19,40236435.5,103202412.5,High,High,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,transcript/94137.p1,transcript/94137.p1,0,168.214,36,18,32,14,606,67.2,7.09,102.7,18,4,6711577.688,3227764.867,125510595.1,157375663.1,38332005.13,37559779.14,Peak Found,High,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/78416.p1,transcript/78416.p1,0,168.209,26,18,33,17,682,78.6,8.57,92.56,18,1,1575802.391,1293569.938,70365953.41,63929585,108727864.5,80810977,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/82670.p1,transcript/82670.p1,0,168.171,24,16,28,16,690,75.1,7.64,92.16,16,0,6043831.781,4022396.813,136925325.3,260553229.1,39425463.61,31107144.59,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,transcript/101946.p1,transcript/101946.p1,0,168.048,32,15,23,15,567,62,7.78,73.99,15,0,9674234.5,11882691.69,75350743.69,131412122.8,15903479,20274221.19,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/137694.p1,transcript/137694.p1,0,167.892,48,15,61,15,320,36.3,7.58,192.7,15,0,380760879.7,230112464,120036087.3,130143657.8,602754624.3,508281716.6,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/124881.p1,transcript/124881.p1,0,167.77,40,13,31,4,393,44,9,97.31,13,0,17550645.91,14317074.88,830769.25,31390220.63,4398067.781,3083932.563,High,High,Peak Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,transcript/132452.p1,transcript/132452.p1,0,167.455,45,14,54,14,407,45.4,6.47,156.66,14,0,23460442.84,19792221.86,37759762.25,71718619,949795057,842607627.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/130334.p1,transcript/130334.p1,0,167.41,39,8,76,1,339,36.8,8.98,217.79,8,0,57299240,55707988,9651380,50755754.09,95814474,108804422.8,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/109971.p1,transcript/109971.p1,0,167.399,31,12,23,12,444,48.5,8.94,82.86,12,0,2874787.125,15285926.47,180446618.6,206393717,27904167.39,12707692.55,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,transcript/138546.p1,transcript/138546.p1,0,167.389,35,11,39,5,298,32.7,8.09,138.28,11,0,4878990.5,3813791,126022287,133241004.8,59982329.81,51976008.41,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,transcript/145725.p1,transcript/145725.p1,0,167.159,42,13,56,1,217,24.1,9.45,175.88,13,0,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/142805.p1,transcript/142805.p1,0,166.966,44,15,47,6,217,23.8,9.74,127.13,15,9,30379584.33,17673359.05,884911829.8,445454886.7,624420938.6,680018544,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/100110.p1,transcript/100110.p1,0,166.924,31,17,28,4,513,56,5.71,86.44,17,0,256816.4063,,52663178,48081911.5,6015905.438,5624945.125,Peak Found,Not Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,transcript/148622.p1,transcript/148622.p1,0,166.911,60,14,63,2,173,18.9,10.2,166.77,14,0,,,,12443444,,,Not Found,Not Found,High,High,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/104360.p1,transcript/104360.p1,0,166.73,29,14,36,2,601,67.4,8.57,103.04,14,0,8105714,1389046.359,4303079.5,25760805.25,26474940.63,18488516.5,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/135668.p1,transcript/135668.p1,0,166.55,57,7,50,2,272,28.8,7.44,160.62,7,6,250782436.3,308383502.7,42927032.23,158660219.6,313814200.8,341343840.9,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/133129.p1,transcript/133129.p1,0,166.549,64,15,26,15,327,35.9,6.92,89.06,15,0,27763959,19112967.06,15601548.91,88549904.88,122970409.4,261095096.6,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/143452.p1,transcript/143452.p1,0,166.28,57,11,65,3,215,24,6.43,193.73,11,0,25152904.5,21701527,789090.625,28248946,24853585.5,19379393.75,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/141129.p1,transcript/141129.p1,0,166.271,56,16,55,5,250,27.3,9.09,153.75,16,10,112536188.4,98481231.01,110775968,129178524.5,300089831.1,246410871.4,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/137941.p1,transcript/137941.p1,0,166.161,64,14,24,10,220,24.1,6.61,85.38,14,4,508572.5625,582148.8125,99607697.94,217668710.6,7509727.281,10073299.56,High,Not Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/126192.p1,transcript/126192.p1,0,166.137,45,12,28,2,349,37.1,8.41,97.1,12,0,,,,39907628,,,Not Found,Not Found,High,High,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/143737.p1,transcript/143737.p1,0,165.953,43,17,41,17,195,21.3,9.1,124.05,17,0,1850677.875,1534935.984,327329723.1,528338365,40331370.91,38967330.78,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/138174.p1,transcript/138174.p1,0,165.502,75,11,24,11,269,28.6,7.42,101.29,11,0,1571359.281,2913179.375,874289041,1012204103,59242773.38,49686447.63,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,transcript/130673.p1,transcript/130673.p1,0,165.33,57,14,78,6,265,28.9,6.29,248.38,14,0,108293904.9,74489661.84,34313837.75,51007097.94,498599953.2,374258080.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/92276.p1,transcript/92276.p1,0,165.155,30,19,32,4,620,69.6,5.85,98.03,19,11,8026605.438,8498423.023,239593909.9,873649996.7,32480268.25,27489178.5,Not Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/141395.p1,transcript/141395.p1,0,164.802,47,17,53,1,279,32,7.96,168.62,17,19,30126385.5,23066518.55,276220560.1,481324880,410896270.2,431262243.9,Peak Found,Peak Found,Not Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,transcript/80088.p1,transcript/80088.p1,0,164.669,33,27,72,1,763,83.3,5.81,182.67,27,0,5863715.5,2152791.129,2448093.75,2114253.5,18638552,12750704.09,High,High,Peak Found,Peak Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/126260.p1,transcript/126260.p1,0,164.62,39,14,26,2,400,44.1,6.68,86.28,14,0,,,10226708,11522457,,,Not Found,Not Found,High,High,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/19978.p1,transcript/19978.p1,0,164.58,48,10,24,10,256,28,6.8,107.05,10,0,4578246.25,5383420.188,58953915.69,80602586.5,26870827.88,25446279.66,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/95438.p1,transcript/95438.p1,0,164.508,22,12,32,3,606,65.9,8.38,102.02,12,0,,,17213386,16531819.5,1440715.25,1837666.875,Not Found,Not Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/117076.p1,transcript/117076.p1,0,164.271,60,16,32,3,277,30.2,9.96,102.94,16,12,113667410.1,45728553.66,245303894.3,339857338.7,261410424.7,277386508.4,Not Found,Not Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,plastid_rps2,plastid_rps2,0,164.257,58,12,61,12,236,26.8,9.33,149.68,12,0,132914373.5,102952241,63779705.25,336303513.5,387950768.1,433973868.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/143801.p1,transcript/143801.p1,0,164.231,59,16,44,9,225,26,9.88,132.76,16,7,16536974.91,12925967.7,109972955.3,274137093.3,715508905.5,740688664.5,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/114353.p1,transcript/114353.p1,0,164.148,31,13,50,13,517,57,7.9,139.13,13,0,97452149.5,79616298.66,41907452.94,116197029.1,141464660.2,162028086.5,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/146670.p1,transcript/146670.p1,0,163.665,65,8,30,2,165,16.6,6.96,122.02,8,0,1286679.125,1403190.375,13457169.5,63050331,5184149.875,6470064.5,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/134239.p1,transcript/134239.p1,0,163.619,58,12,37,12,278,30.3,8.22,118.2,12,0,124904261.9,112877930.3,47976987,50582938.44,104895854.8,130207724.3,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,transcript/136236.p1,transcript/136236.p1,0,163.455,46,13,43,1,274,28.7,8.73,136.71,13,0,6596886.5,7905073.5,,,4258216,,Peak Found,Peak Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,transcript/138951.p1,transcript/138951.p1,0,163.455,46,13,44,1,277,29,8.73,143.52,13,11,157505722.4,125988996.4,45666094.81,106169481.1,220964098.8,213457862.8,High,High,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/89832.p1,transcript/89832.p1,0,163.184,29,17,42,17,619,68.1,5.91,126.08,17,0,96402615.16,66568122.75,14588189.78,398277334.5,157724624,178430595.8,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,mito_rps3,mito_rps3,0,163.001,30,24,40,24,547,63.8,10.54,108.49,24,0,14687340.16,3699046.5,322718345.7,746579217.1,34670772.72,27221387.06,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,transcript/109125.p1,transcript/109125.p1,0,162.801,45,19,40,2,434,47,6.04,97.55,19,0,717953.1875,,48112672.25,48705076,17588943.75,17196296,Peak Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/61965.p1,transcript/61965.p1,0,162.715,23,18,36,1,821,91,6.96,102.14,18,0,,,,11314923.5,,,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/103850.p1,transcript/103850.p1,0,162.607,41,19,62,1,473,52.9,8.6,154.25,19,17,48329974.03,96825907.19,34607596.23,29811543.06,113026465.5,150047341.6,High,High,Peak Found,Not Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/105775.p1,transcript/105775.p1,0,162.607,41,19,61,1,472,53,8.4,146.23,19,0,1414818.125,,,,1184692.125,2953465.25,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,transcript/136075.p1,transcript/136075.p1,0,162.548,36,9,46,1,314,34.5,6.42,152.72,9,0,6898513,4411129,,,20090845.5,14094177.69,High,High,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/138330.p1,transcript/138330.p1,0,162.548,36,9,45,1,320,35.2,6.54,148.72,9,9,103773673.7,100482371.3,23375269.75,54726601.06,223165250.8,206870946.8,Peak Found,High,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/111434.p1,transcript/111434.p1,0,162.516,40,12,25,7,480,52.2,7.18,99.16,12,0,,489646.2188,30657112.25,31325258.5,3743108.25,3106242.125,Not Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/96754.p1,transcript/96754.p1,0,162.505,62,18,69,1,264,30,10.27,169.3,18,0,,,,6217232,46905686,44241134.75,Not Found,Not Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/19947.p1,transcript/19947.p1,0,162.425,22,18,33,1,938,104,6.4,95.86,18,1,1271398.5,1662839,,14058468,16078082.5,18094584.5,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,1,
FALSE,High,Master Protein,transcript/56304.p1,transcript/56304.p1,0,162.339,40,12,39,1,307,35.8,9.09,102.09,12,0,,,,,12066819,4176798.25,Not Found,Not Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/94141.p1,transcript/94141.p1,0,162.238,32,15,45,7,603,65.1,5,150.25,15,8,467306369.4,371739292.5,572232756.3,335228036,406991547.8,420434908,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/76768.p1,transcript/76768.p1,0,162.181,25,17,32,13,706,77.1,8.15,93.1,17,0,602916.0625,1457010.656,122356803.9,183536297.5,3342310.469,9973623.969,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/126378.p1,transcript/126378.p1,0,162.065,49,13,25,9,356,39.4,5.72,82.12,13,2,9619123.156,5745917.953,48498485.5,184956758.9,171200845.8,168860482.5,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/139598.p1,transcript/139598.p1,0,161.956,36,8,27,2,245,27.2,6.89,116.6,8,0,9841828,7098997,16410400.56,125268624.5,24371816.5,14684882.88,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/136276.p1,transcript/136276.p1,0,161.943,49,17,53,1,276,31.6,8.05,168.64,17,0,1186418.125,59183152,1261763,,2968422,2963596.75,Peak Found,Peak Found,Peak Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,transcript/101170.p1,transcript/101170.p1,0,161.856,43,20,35,20,530,57.4,7.34,95.44,20,0,2736081.719,,841150904.4,52127194.31,156588818.2,166224431,Peak Found,Not Found,Peak Found,High,High,High,1,
FALSE,High,Master Protein,transcript/57836.p1,transcript/57836.p1,0,161.818,26,20,39,3,829,91.8,6.73,103.36,20,17,13625676.41,7974186.367,649774964.9,243304172.9,40165866.38,35427256.5,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/52487.p1,transcript/52487.p1,0,161.561,27,19,35,19,734,81.7,6.61,96.32,19,0,9180461.25,10245179.14,132471266.5,103508662,113502040.4,128926481.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/110973.p1,transcript/110973.p1,0,161.419,39,13,32,13,473,50.5,8.06,107.85,13,0,67194104.19,62674237.84,8916779,8061092,165258322.9,141060559.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/56927.p1,transcript/56927.p1,0,161.359,29,15,25,12,758,82.5,4.12,78.67,15,3,594167.8125,1055035.5,9977772.25,17887046,124856102,77617731.25,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/134218.p1,transcript/134218.p1,0,161.285,40,8,75,8,274,29.3,8.73,250.5,8,0,4015285804,3893807529,98734071.56,127412968,2067457319,2417705655,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/140420.p1,transcript/140420.p1,0,160.926,40,10,45,1,337,35.6,5.22,153.53,10,8,358335861.4,252516094.6,9354471.125,34334152.5,284361026.8,313650759.1,High,High,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/123619.p1,transcript/123619.p1,0,160.926,49,10,42,1,275,29.8,5.01,145.57,10,0,17437144.09,7441177,4569353.5,13007845,20676671.88,16756705.38,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/88110.p1,transcript/88110.p1,0,160.916,35,17,52,17,632,68.4,7.52,147.62,17,0,47955271.19,34959459.19,14961862.81,55553195.19,101473791.2,96856366.46,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/149725.p1,transcript/149725.p1,0,160.706,69,9,39,9,133,13.7,6.67,152.45,9,0,28183612.34,16796326.77,230523003.3,501783503.6,28880136.31,46136455.5,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/100312.p1,transcript/100312.p1,0,160.648,37,17,31,4,547,58.9,5.72,100.88,17,12,1350660.266,1377117.094,12063448.56,61025510.63,141978099.1,137129621.8,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/103550.p1,transcript/103550.p1,0,160.559,31,15,48,6,569,63,7.64,135.91,15,10,100014044.8,84980239.09,16891500.06,35211174.56,104493083.7,95947077.25,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/106480.p1,transcript/106480.p1,0,160.537,40,18,51,6,504,55,6.07,139.16,18,11,102369353.1,135147095.8,14714780.06,55916253,91650790.75,95117668.38,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/12125.p1,transcript/12125.p1,0,160.42,17,18,38,4,1263,140.8,6.51,108.19,18,12,24494712.75,23634164.63,13520794.5,11058512.75,36385711.56,53050045.44,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/110871.p1,transcript/110871.p1,0,160.254,37,18,57,2,519,59.3,9.1,145.56,18,0,16829582.19,19886890.13,16578875,37033287,118909738,62852545,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/103583.p1,transcript/103583.p1,0,159.891,33,13,43,3,502,53.9,6.54,134.71,13,10,135075622.5,68193070.73,51732048.22,67560260.19,90038125.25,101143472.4,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,transcript/133557.p1,transcript/133557.p1,0,159.657,54,16,32,16,257,28.6,9.73,91.02,16,0,18130317,12766317.55,225281830.1,528182375.5,7974149.219,7289957.672,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/130861.p1,transcript/130861.p1,0,159.337,74,9,46,1,216,23.7,8.35,159.11,9,0,,,,,,,High,Not Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,transcript/103809.p1,transcript/103809.p1,0,159.233,45,20,45,2,494,53.6,7.33,113.31,20,12,70602892.92,63182706.19,43266347.47,37901783.06,199372641,152838082.8,High,High,Peak Found,Peak Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,transcript/112515.p1,transcript/112515.p1,0,159.125,37,17,50,17,468,51.9,7.25,157.27,17,0,44361234.97,44304534.69,107088697.1,234137753.7,87913159.25,79212051.81,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/142405.p1,transcript/142405.p1,0,158.965,56,14,42,7,207,23.6,10.86,129.05,14,0,2789938.625,1695918.148,82803368.78,141260925.4,393615470.5,350667362,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/40955.p1,transcript/40955.p1,0,158.909,30,21,44,3,877,96.7,4.77,112.13,21,18,60643022.59,51628900.55,46503649.19,182353838.8,62555310.41,78315056.78,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/108239.p1,transcript/108239.p1,0,158.651,45,21,57,3,490,53.4,8.15,147.19,21,18,211239297.7,205863433.3,43047448.83,222184466.3,162616970.3,184346971.2,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,plastid_atpE,plastid_atpE,0,158.405,77,8,55,8,133,14.6,6.1,222.82,8,0,1235928942,1515826617,9242583.938,28668369.13,560294751.8,830423701.7,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/145213.p1,transcript/145213.p1,0,158.179,57,7,23,7,235,25.5,4.7,98.52,7,0,637372.625,1013674.938,52563114.75,70105174.5,138780670.9,124065232,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/106316.p1,transcript/106316.p1,0,158.148,35,22,58,1,589,66.8,8.46,148.97,22,1,3405581.5,,731050.1875,1180134.125,624415.5625,5949451.5,High,High,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,transcript/114171.p1,transcript/114171.p1,0,158.046,40,14,31,13,419,47,5.02,92.79,14,0,6674914.188,6091986.188,27409434.81,136469373.6,122477916.3,106986080.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,transcript/140322.p1,transcript/140322.p1,0,157.682,40,9,52,5,256,27.6,7.02,158.11,9,0,33779765.88,22931487.77,23892730.88,93385837.63,89389209.53,70166196.16,High,High,High,High,High,High,1,
FALSE,High,Master Protein,transcript/115192.p1,transcript/115192.p1,0,157.391,33,13,24,13,484,54,7.02,78.83,13,0,21681151.86,19089785.13,165635086.3,281240587.9,35206409.19,55881900.56,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/108484.p1,transcript/108484.p1,0,157.266,27,8,22,4,202,23,9.31,100.69,8,0,,,7088268,45025172.5,1335712.25,783423.625,Not Found,Not Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/109488.p1,transcript/109488.p1,0,157.243,34,17,47,11,516,57.4,8.6,128.32,17,0,40864574.81,49852911,3536354.75,25392826,93299776.81,103893867.3,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,transcript/143134.p1,transcript/143134.p1,0,157.098,49,11,29,11,162,17.4,9.35,91.61,11,0,2329793.438,2390399.25,134671450.8,263705702.6,42268532.97,54628996,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,transcript/103639.p1,transcript/103639.p1,0,157.004,46,23,40,4,507,56.1,4.78,110.32,23,18,1288620.703,320539.4844,281451663.5,189738869.3,331729123,302782441.8,Peak Found,Not Found,Peak Found,Peak Found,High,High,1,
