Checked,Protein_FDR_Confidence,Master,Accession,Description,q-value,Sum_PEP_Score,Coverage_percent,Peptides,PSMs,UniquePeptides,Aas,MW,calc_pI,Score_Sequest_HT,Num_Peptides,RazorPeptides,Abundance_cp1,Abundance_cp2,Abundance_mt1,Abundance_mt2,Abundance_lf1,Abundance_lf2,Found_cp1,Found_cp2,Found_mt1,Found_mt2,Found_lf1,Found_lf2,ProteinGroups,Modifications
FALSE,High,Master Protein,ATCG00020.1,ChrC:383-1444 REVERSE LENGTH=353,0,167.39,26,10,259,10,353,38.9,5.25,752.57,10,0,7362758022,5833509799,130136541,413145331.5,5147473735,6005995824,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G76180.1,Chr1:28587013-28587657 REVERSE LENGTH=185,0,167.261,68,17,81,16,185,20.8,5.48,234.47,17,0,54550642.73,71188069.81,40422507.19,54804304.33,330779570.2,548156078.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G22690.1,Chr4:11929847-11931520 FORWARD LENGTH=557,0,166.966,56,25,55,24,557,63.1,7.17,158.6,25,1,60726766.13,3158569.609,18133376.47,40697022.45,190989432.1,104305659.8,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT4G01850.1,Chr4:796298-797479 REVERSE LENGTH=393,0,166.551,54,17,40,4,393,43.2,6.06,138.04,17,3,331994.125,,130778.3672,1689796.203,67248461.13,79029219.5,Peak Found,Not Found,Peak Found,Not Found,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT3G56070.1,Chr3:20806987-20807517 REVERSE LENGTH=176,0,166.334,80,14,50,13,176,18.9,7.81,138.08,14,1,9494947.781,13614898.75,102578631.7,287680387.4,172550927.8,198562023.4,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT1G23190.1,Chr1:8219946-8224186 FORWARD LENGTH=583,0,166.186,45,20,49,9,583,63.1,6.3,136.54,20,0,9041834.625,3451622.938,3703728.273,9106870.938,169323077.2,108264349,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G06580.1,Chr5:2011486-2016473 REVERSE LENGTH=567,0,165.99,47,26,53,26,567,62.1,6.9,150.03,26,0,19716291.72,108798590.6,81202283.92,173413428.1,173543995.3,215653168.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT4G34700.1,Chr4:16556874-16558362 FORWARD LENGTH=117,0,165.749,74,15,41,15,117,13.6,8.68,152.13,15,0,10980281.19,8541038,106871703.5,243808211.7,27589344.25,28525154.56,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G03630.1,Chr5:922378-924616 REVERSE LENGTH=435,0,165.692,54,22,47,20,435,47.5,5.31,131.06,22,0,2113293.992,1217386.283,2623156.078,5392875.328,230127327,181440212.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT4G19170.1,Chr4:10481835-10483622 FORWARD LENGTH=595,0,165.595,41,22,70,22,595,65.6,6.92,174.42,22,0,131121461.6,87920362.86,8747585.172,8903724.336,167273745,158999544.2,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT5G63570.1,Chr5:25451957-25453620 FORWARD LENGTH=474,0,165.399,40,14,59,4,474,50.3,6.87,197.86,14,0,26778470,107721228.5,,954473.4688,91209302.44,100853313,High,High,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT2G28900.1,Chr2:12414423-12415459 REVERSE LENGTH=148,0,164.909,55,10,79,10,148,15.5,9.13,289.71,10,0,321050191.3,446380486,132151881.5,316367843.2,610055503.2,691105795.2,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G30360.1,Chr1:10715892-10718799 FORWARD LENGTH=724,0,164.891,32,21,48,21,724,81.9,9.23,142.4,21,0,3841003.25,3410070.781,15033039.56,44535732.92,172788060.3,292514346.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT1G54270.1,Chr1:20260495-20262018 FORWARD LENGTH=412,0,164.724,38,19,76,4,412,46.7,5.68,203.43,19,0,,186285.1406,4960647.516,7224822.25,46582188,37626806.75,Not Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT1G33140.1,Chr1:12023360-12024502 FORWARD LENGTH=194,0,164.672,71,15,64,9,194,22,9.45,220.63,15,6,11740169.66,12424757,37495264.44,70764221.83,602522331.1,659601014.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT3G10690.1,Chr3:3339612-3346243 REVERSE LENGTH=950,0,164.084,32,31,58,31,950,104.5,6.9,137.95,31,0,33777358.23,32962374,27948204.08,72040410.13,48591297.13,127374441.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT2G28720.1,Chr2:12327043-12327498 FORWARD LENGTH=151,0,163.983,79,20,78,6,151,16.5,9.99,198.38,20,16,229231467.9,136312604.4,1536826066,3205584861,892568936.3,675180920,Peak Found,Not Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G54190.1,Chr5:21991183-21992773 REVERSE LENGTH=405,0,163.661,31,13,73,3,405,43.8,9.36,230.32,13,0,986472.0625,3833131.313,,,,,High,High,Not Found,High,High,Not Found,1,
FALSE,High,Master Protein,AT3G08590.1,Chr3:2608683-2611237 REVERSE LENGTH=560,0,162.711,44,21,42,13,560,60.7,5.85,139.08,21,0,9468681.281,4320132.359,3380320.25,10926256.94,113918255.4,159364303.9,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT1G19570.1,Chr1:6773462-6774413 REVERSE LENGTH=213,0,162.582,88,14,76,14,213,23.6,5.91,241.12,14,0,17918116.13,26671147.03,18837574.16,40369255.81,848389670.2,669642580.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT5G26860.1,Chr5:9451048-9456631 FORWARD LENGTH=985,0,161.952,28,26,48,26,985,109.1,5.88,111.66,26,0,861844.1875,897972.4063,35702107.28,106834698.4,45200850.88,14075868.52,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT3G06650.1,Chr3:2079247-2082633 REVERSE LENGTH=608,0,161.64,44,21,41,5,608,65.8,7.81,128.14,21,14,1820424.344,4729425.422,10478796.36,25654671,138400901.4,179425024.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT2G47730.1,Chr2:19558213-19559266 FORWARD LENGTH=263,0,161.478,56,12,63,11,263,29.2,8.5,202.68,12,0,24096065.11,53050830.23,20987728.7,33237393.31,327179365.9,645171630.7,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT3G27380.1,Chr3:10131209-10132673 REVERSE LENGTH=279,0,161.449,43,20,60,5,279,31.2,8.44,142.08,20,0,,4046612.25,33543861.89,71073574.22,8615071,11156427,Not Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT1G43670.1,Chr1:16468184-16470347 FORWARD LENGTH=341,0,161.155,47,14,41,14,341,37.3,5.47,146.39,14,0,1111036.367,2379634.375,4253540.883,9841559.438,361172075.1,310697699.2,High,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT5G60600.1,Chr5:24359447-24363274 FORWARD LENGTH=741,0,161.153,36,25,55,25,741,82.2,6.43,140.94,25,0,11698521.38,137861484.2,3563518.004,8297296.656,119015191.4,134610812.6,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G47070.1,Chr3:17337205-17337507 REVERSE LENGTH=100,0,160.495,74,11,59,11,100,10.5,9.74,213.01,11,0,481570608.8,502761400.3,86071305.14,140831086,643547906.4,585749543.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G23670.1,Chr4:12332846-12333656 REVERSE LENGTH=151,0,160.44,79,17,66,15,151,17.5,6.37,182.02,17,3,2681418.891,7308339.375,13933737.74,37434160.8,449089995.9,841387043.5,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G46070.1,Chr5:18683468-18688397 FORWARD LENGTH=1082,0,160.207,32,31,52,30,1082,122.7,6.64,145.8,31,1,12455099.97,8749832.563,37970531.75,88539623.83,39604218.5,32548254.31,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT3G46030.1,Chr3:16913614-16914051 REVERSE LENGTH=145,0,160.112,75,18,73,1,145,15.9,10.02,195.98,18,0,,,,12000862,,,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,
FALSE,High,Master Protein,AT5G04590.1,Chr5:1319404-1322298 FORWARD LENGTH=642,0,160.05,39,25,80,25,642,71.9,8.31,193.78,25,0,161337596.5,480112523.5,10445386.55,45661382.31,385426570.2,402553242.9,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT1G08520.1,Chr1:2696538-2700819 FORWARD LENGTH=760,0,160.045,38,28,52,28,760,83.2,5.35,122.57,28,0,34056466.47,152278939.3,6020200.055,29980926.05,110389637.3,124817251,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT5G12250.1,Chr5:3961317-3962971 REVERSE LENGTH=449,0,159.918,40,19,59,3,449,50.6,4.82,172.44,19,0,241309.7969,1340789.5,453148.1484,5087562.063,31500776.5,17897520.56,Peak Found,Peak Found,High,Peak Found,High,High,1,
FALSE,High,Master Protein,AT2G38670.1,Chr2:16168979-16171680 FORWARD LENGTH=421,0,159.856,41,17,37,17,421,46.9,7.61,113.53,17,0,241788.0938,503895.1914,46554046.82,139930339.8,19695165.69,9603045.109,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G23860.1,Chr5:8042962-8044528 FORWARD LENGTH=449,0,159.313,48,20,61,1,449,50.6,4.83,179.02,20,2,11839824.31,10689272.25,4352340.063,4390889.625,8113933.75,11876450,Not Found,Not Found,Peak Found,Not Found,High,High,1,
FALSE,High,Master Protein,AT5G06290.1,Chr5:1919380-1921211 FORWARD LENGTH=273,0,159.034,62,16,110,6,273,29.8,5.74,385.32,16,0,68423208,373909668.3,1222843.875,2840371,419919381,434992844.3,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT1G29670.1,Chr1:10375843-10377717 FORWARD LENGTH=363,0,158.845,49,13,46,13,363,39.8,8.54,160.5,13,0,7085718,8847544.938,13550281.8,39125347.69,197627444.4,249844625.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G22450.1,Chr1:7925447-7926918 FORWARD LENGTH=191,0,158.765,56,15,42,14,191,21.2,4.34,132.35,15,1,874395.0625,103545.1328,164307033.8,362808828,144904701.8,117566613.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT5G60640.1,Chr5:24371141-24373993 REVERSE LENGTH=597,0,158.301,44,24,47,24,597,66.3,4.61,137.85,24,0,2179819.781,6378452,4707001.211,20330249.09,219145097.3,208121522.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT3G13920.1,Chr3:4592635-4594128 REVERSE LENGTH=412,0,158.01,37,19,72,4,412,46.7,5.68,196.5,19,18,9290012.734,11385336.16,30056493.06,71991409.56,599776614.4,606710751.3,Peak Found,Peak Found,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT1G34430.1,Chr1:12588027-12590084 REVERSE LENGTH=465,0,157.757,38,13,61,11,465,48.3,8.78,172.54,13,0,24043485.88,128213594.1,4463385.703,15579720.83,76483660.44,85949555.53,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT3G01910.1,Chr3:314919-317274 REVERSE LENGTH=393,0,156.775,53,19,49,19,393,43.3,8.68,154.86,19,0,52773071.08,71528189.38,64177326.83,163085448.4,167950087.5,203569599.8,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT4G14070.1,Chr4:8112122-8118039 REVERSE LENGTH=727,0,156.758,38,22,49,19,727,81.4,8.76,143.3,22,2,42360705.63,86496308.69,2781234.172,16790702.47,116383470.7,119225612.7,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT1G23740.1,Chr1:8398245-8399656 REVERSE LENGTH=386,0,156.691,48,19,76,19,386,41,8.35,220.73,19,0,37260821.44,331965436.4,4751490.57,4755333.234,663290282.9,589454742.1,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT1G79920.1,Chr1:30059302-30062224 REVERSE LENGTH=736,0,156.638,31,19,41,3,736,81.7,8.51,120.21,19,0,,,2022032.797,494141.0625,13227916.81,9132464.375,Not Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G40650.1,Chr5:16281462-16283296 FORWARD LENGTH=280,0,156.532,47,21,60,6,280,31.1,8.62,125.96,21,18,1095628.805,1246107.672,107985280.3,275303963.5,68246888,58311449.09,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,AT1G14980.1,Chr1:5165930-5166654 REVERSE LENGTH=98,0,155.801,92,15,52,15,98,10.8,7.42,154.06,15,0,3615293.125,2926084.797,366419835.1,921475431.1,139067210.8,144951239.8,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT1G64770.1,Chr1:24057549-24059415 FORWARD LENGTH=348,0,155.591,51,16,59,16,348,38,6.79,171.43,16,0,250750486.6,190592671.5,1655582.75,4787098.281,264207882.6,72670895.75,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G22890.1,Chr4:12007157-12009175 FORWARD LENGTH=324,0,155.571,42,10,48,7,324,35.7,5.29,164.77,10,4,596722443.3,498085023,2683406.156,10678773.81,323032069,283061558.6,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,ATCG01110.1,ChrC:122011-123192 REVERSE LENGTH=393,0,155.564,43,14,68,14,393,45.5,5.54,211.83,14,0,175953962.9,182723826.9,6181693.125,11015193.8,247176768.4,238685331.2,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G55440.1,Chr3:20553794-20556078 FORWARD LENGTH=254,0,155.478,65,14,66,13,254,27.2,5.5,211.51,14,0,7341456.25,8480475.375,20714390.91,43892702.13,495927227.9,614528069.9,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G14210.1,Chr4:8190426-8194769 REVERSE LENGTH=566,0,155.268,31,16,60,16,566,62.9,6.48,162.14,16,0,108356296.9,116428772.9,6282220.344,20160086.92,81232886.84,99785489.84,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT2G36880.1,Chr2:15479721-15480893 REVERSE LENGTH=390,0,155.245,60,18,40,9,390,42.5,6.18,140.4,18,8,1825153.141,2637670.922,26732804.89,71744499.66,496698095.5,478190152.9,Peak Found,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT5G57350.1,Chr5:23231208-23236381 REVERSE LENGTH=949,0,155.063,22,20,49,3,949,104.4,7.18,157.85,20,0,,,1357421.875,5603430.5,3276780.5,6500356.75,Not Found,Not Found,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT3G23940.1,Chr3:8648780-8652323 FORWARD LENGTH=608,0,154.775,41,22,62,22,608,64.9,6.23,155.5,22,0,39214305.69,120906487.2,2214114.734,4777397.578,200948255.6,197885093.9,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT1G64190.1,Chr1:23825549-23827012 REVERSE LENGTH=487,0,154.499,44,20,72,10,487,53.3,5.45,183.43,20,0,20056633.97,63420585.81,1961293.273,12090813.06,52072812.75,42138579,High,High,Peak Found,Peak Found,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT3G12260.1,Chr3:3909252-3910337 REVERSE LENGTH=133,0,154.159,84,16,59,16,133,15.1,9.09,184.91,16,0,4586192.156,6674947.75,258653025.5,587261049.8,114325652.1,66576335.25,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G16050.1,Chr5:5244008-5245402 REVERSE LENGTH=268,0,154.085,54,17,61,3,268,30.2,4.81,166.06,17,0,750956.1875,886398.75,,,17203609.5,20786616.5,Peak Found,Peak Found,Not Found,High,High,High,1,
FALSE,High,Master Protein,AT3G63490.1,Chr3:23444269-23446020 FORWARD LENGTH=346,0,153.733,53,19,100,18,346,37.6,9.26,230.01,19,1,616365292.8,1390004009,54161699.28,175315276.7,1982332424,791200164.9,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G20760.1,Chr4:11129043-11130541 FORWARD LENGTH=298,0,153.732,65,22,49,22,298,32.5,9.63,141.24,22,0,28513225.94,12570234.19,96781023.05,312896304.8,64921498.72,64701733.94,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G09020.1,Chr4:5784099-5788839 FORWARD LENGTH=764,0,153.702,30,18,40,18,764,86.3,6.05,113.33,18,0,5182381.563,31004035.75,2006097.328,14384932.53,154957398.8,40459744.5,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT2G29550.1,Chr2:12644258-12645932 REVERSE LENGTH=449,0,153.324,44,19,60,1,449,50.7,4.83,174.28,19,0,,,,465437.6875,4520621,5271224.5,Not Found,Not Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G21150.1,Chr4:11278646-11283599 FORWARD LENGTH=691,0,153.12,36,23,54,23,691,74.6,7.53,153.65,23,0,111143984,356788548.9,23539629.28,59014588.66,707204140.6,768214592.4,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G57490.1,Chr5:23283895-23285335 REVERSE LENGTH=274,0,153.09,58,16,40,16,274,29.5,9.22,144.49,16,0,927766.6875,1465216.016,92766133.28,222951049.5,21604910,29324954.78,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT5G26742.1,Chr5:9285540-9288871 REVERSE LENGTH=747,0,152.765,43,28,59,28,747,81,7.59,140.48,28,0,22880604.97,122035931,3960968.258,3612219.156,96087841.69,82650706.06,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G65430.1,Chr5:26148546-26150255 REVERSE LENGTH=248,0,152.652,69,18,63,5,248,28,4.89,156.73,18,0,792175.3594,414494.7188,806290.0469,7312262.563,102617663,148809975.7,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,ATCG01130.1,ChrC:123884-129244 REVERSE LENGTH=1786,0,152.54,21,39,64,38,1786,213.6,9.73,120.25,39,1,37935798.16,115602653.5,33297504.03,57787151.61,43150389.75,137051144.4,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G20450.1,Chr1:7088235-7089107 REVERSE LENGTH=260,0,152.493,57,14,48,13,260,29.5,5.17,145.64,14,0,14529665.66,11271853.42,24398493.14,85626063.06,147424680.8,348290184.4,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G13430.1,Chr4:7804194-7807789 REVERSE LENGTH=509,0,152.153,39,18,45,18,509,55,7.84,129.05,18,0,32979407.03,141195181.5,1871930.148,1051888.375,165872538.1,127493159.1,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G23890.1,Chr4:12420593-12421345 REVERSE LENGTH=250,0,152.1,54,18,68,18,250,27.7,8.21,177.93,18,0,268837496.9,195696598.3,7541255.75,10750785.75,143158994.9,165253663,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G13980.1,Chr5:4508626-4514334 FORWARD LENGTH=1024,0,151.973,24,19,37,19,1024,115.8,6.44,137.12,19,0,5087489.328,1429482.797,1940479.688,3590249,150294442.9,134435175.6,High,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G24830.1,Chr4:12793085-12795857 REVERSE LENGTH=494,0,151.853,47,25,75,25,494,53.8,6.67,173.46,25,0,86256843.59,273744602.4,11137518.5,21829643.04,278705911.3,410783382.6,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G57410.1,Chr3:21243615-21249809 REVERSE LENGTH=965,0,151.761,28,18,28,15,965,106.3,5.85,97.81,18,1,500821.6094,2561270.344,1567122.156,4289018.844,34182983.06,64763751.13,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G41670.1,Chr5:16665647-16667110 REVERSE LENGTH=487,0,151.682,43,21,76,11,487,53.3,5.8,189.7,21,11,100714206.7,212392861.7,7874556.047,25805778.16,332851923.5,218615682,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT1G16700.1,Chr1:5710012-5711694 FORWARD LENGTH=222,0,151.307,52,18,50,3,222,25.4,5.29,129.38,18,16,6674458.188,4873866.75,240999780.3,641310056.4,87395802.19,103919568,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,AT1G05190.1,Chr1:1502515-1503738 REVERSE LENGTH=223,0,151.155,67,20,95,20,223,24.7,9.89,258.89,20,0,214985780.8,762987441.6,46312143.96,99874336.67,608640639.7,682392604.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,ATCG00830.1,ChrC:84337-85843 REVERSE LENGTH=274,0,151.149,51,13,69,13,274,29.8,10.84,202.25,13,0,107797903.9,304627232.2,5996608.914,23131310.31,226028729.8,302943889.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G13930.1,Chr4:8048013-8050021 REVERSE LENGTH=471,0,150.99,39,16,35,16,471,51.7,7.23,97,16,0,2252301.375,2013546.078,7289028.906,21195102.19,235449146.5,219266578,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G20340.1,Chr1:7042770-7043273 REVERSE LENGTH=167,0,150.499,41,3,59,3,167,17,5.2,298.94,3,0,997849181.3,1436620815,2249315.836,14672604.16,649249459.8,1231977976,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G31390.1,Chr4:15233126-15236764 FORWARD LENGTH=682,0,150.378,39,30,65,30,682,76.7,5.66,161.07,30,0,99124244.53,56463235.5,1170609.875,2343481.406,100882728.4,58483340.25,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G07090.1,Chr5:2202410-2203805 FORWARD LENGTH=262,0,149.388,70,20,74,1,262,29.9,10.17,192.17,20,21,37007770.6,53444346.81,28992146.99,92978256.5,732636827.8,896272816.3,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT5G58420.1,Chr5:23619599-23620896 FORWARD LENGTH=262,0,149.292,70,20,74,1,262,29.8,10.21,192.58,20,0,,1228670.875,,,37353883,26892160.75,Not Found,Peak Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,AT1G24340.1,Chr1:8635416-8638866 FORWARD LENGTH=709,0,149.08,39,23,36,23,709,78.3,7.25,100.13,23,0,989058.1563,4004347.922,22426938.02,74076810.44,12692354.38,13317014.84,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,AT5G38660.1,Chr5:15473285-15475497 REVERSE LENGTH=286,0,148.629,48,17,49,17,286,31.4,8.4,143.81,17,0,400704932.2,256192251.3,2520349.5,7676346.32,205405847.7,203827373.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G28510.1,Chr4:14084970-14086372 REVERSE LENGTH=288,0,148.504,64,17,56,9,288,31.7,9.26,183.09,17,1,1099565.141,4590565.891,108097398.6,333266905.6,55599496.88,30227692.06,Peak Found,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT5G22880.1,Chr5:7652130-7652567 REVERSE LENGTH=145,0,148.414,80,17,67,6,145,15.7,10.05,182.49,17,2,15933519.44,7067918,43503262,130621469.1,22285202,39281382.25,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT3G56430.1,Chr3:20923653-20925696 REVERSE LENGTH=434,0,148.386,34,18,39,7,434,48.5,9.63,124.75,18,13,1404851.5,5602460.5,43456435.56,102662480.5,18378498.44,22036147.56,Peak Found,Not Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,AT3G25520.1,Chr3:9269573-9271327 REVERSE LENGTH=301,0,148.371,51,19,53,3,301,34.3,9.31,161.86,19,17,13944440.5,23980536.22,31294026.31,66082574.83,395321733.8,349540459.7,Not Found,Not Found,High,High,High,High,1,
FALSE,High,Master Protein,AT3G27925.1,Chr3:10366659-10368864 REVERSE LENGTH=439,0,148.334,41,16,63,16,439,46.6,6.46,204.6,16,0,186053428.5,190215161.4,11057016.64,9099318.875,443113510.1,218465034.3,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT5G23890.1,Chr5:8058789-8063005 FORWARD LENGTH=946,0,147.675,24,20,54,19,946,103.9,4.69,157.29,20,1,44313190.97,55206833.95,1748605.227,4507908.5,66570855.81,72097018.28,High,High,Peak Found,High,High,High,1,
FALSE,High,Master Protein,AT3G58140.1,Chr3:21529988-21532386 REVERSE LENGTH=429,0,147.438,47,23,61,23,429,49.2,6.4,159.02,23,0,12949766.63,87489540.13,16676530.86,48633147.83,102045939,82850582.44,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT1G04620.1,Chr1:1282869-1286492 REVERSE LENGTH=462,0,147.323,43,17,41,17,462,51.6,8.13,115.98,17,0,81610012.8,41052499.23,1056580.867,2813899.547,64362076.53,65177001.34,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT4G12800.1,Chr4:7521469-7522493 FORWARD LENGTH=219,0,147.047,28,8,97,8,219,23,9.85,324.78,8,0,1574572946,1731629051,21385506.88,73527235.96,1968949900,2447176910,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G18480.1,Chr4:10201897-10203361 REVERSE LENGTH=424,0,146.624,39,16,43,8,424,46.2,6.47,117.8,16,10,22631434.7,211164832.2,33929286.92,102136426.4,123299439.8,183677867.6,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G47520.1,Chr3:17513657-17514868 FORWARD LENGTH=403,0,145.99,46,16,65,13,403,42.4,8.51,196.89,16,0,100740409.3,278170421.3,14169462.16,30179952.72,275086265.5,275211924.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT4G29840.1,Chr4:14599434-14601014 REVERSE LENGTH=526,0,145.547,35,15,51,15,526,57.7,7.42,154.05,15,0,28864342.47,125357917.6,1514560.758,1643830.969,78342567.31,170657198.2,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G63410.1,Chr3:23415816-23417002 REVERSE LENGTH=338,0,145.387,44,12,52,12,338,37.9,9.1,161.34,12,0,60624207.41,188788653.1,15378614.76,30395602.13,227162403,164616596,High,High,High,High,High,High,1,
FALSE,High,Master Protein,AT2G17840.1,Chr2:7755923-7757798 REVERSE LENGTH=452,0,145.237,48,15,35,15,452,49,5.41,114.5,15,0,332147.9375,3398717.5,6822366.781,20510985.88,124218832.8,201275923.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,AT3G43300.1,Chr3:15234235-15245034 REVERSE LENGTH=1758,0,145.235,15,22,33,22,1758,194.9,5.58,99.72,22,0,5778182.328,8551881.25,28816311.36,9175145.875,141401038.9,76252753.56,Peak Found,Peak Found,High,Peak Found,High,High,1,
FALSE,High,Master Protein,AT3G46560.1,Chr3:17138632-17139301 FORWARD LENGTH=93,0,145.231,84,10,54,10,93,10.7,5.5,164.1,10,0,5878460.5,9410543.938,73859965.13,278179092.8,33268100.13,30798118.75,Peak Found,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,AT1G56050.1,Chr1:20963793-20966181 FORWARD LENGTH=421,0,144.815,44,13,40,13,421,45.6,5.97,132.33,13,0,6897931.375,21359568.09,10173638.28,40380016.56,65247156.5,36199058.25,High,High,High,High,High,High,1,
